"aliquot_id","T_cells_CD8","T_cells_CD4","B_cells","NK_cells","Macrophage","Dendritic_cells","Mast_cells","Neutrophils","Eosinophils"
"TCGA-13-0911-01A",0.266023354719807,0.751107509444023,0.513694960152246,0.183758472201914,4.87113859319466,0.853252759292893,0,0,0
"TCGA-13-0916-01A",1.49467441570594,3.80178483353066,1.80397030342638,0.515601645138267,8.90935587845906,0,0.177862917951818,0,0
"TCGA-13-0920-01A",0.365754759432366,0.486952343337422,0.239361843149968,0.128178531573998,0.644315183951993,0.209068060464592,0.0735788955129328,0,0
"TCGA-13-0923-01A",0.526718006298773,0.362157467779831,0.22031358247702,0.7093162828018,1.52745469432877,0.438255205907317,0.986600285131662,0,0
"TCGA-13-1405-01A",0.175796917581027,1.9867304617983,3.18137892780239,1.13488517591653,2.71613673525153,0.0228434976319008,1.78230437355946,0,0
"TCGA-13-1407-01A",0.326458597859455,0.461986644177051,0.761569467002969,0.662125195865505,1.00125527235492,0.0725903562531377,0.0322733338598587,0,0
"TCGA-13-1408-01A",0.713698917704706,2.53066002860964,1.48016564181657,0.510422607841005,4.68183985089737,0,0,0,0
"TCGA-13-1409-01A",0,0.56220276443763,0.00986310729368646,0.213870123573285,0.949091409140319,0.0404655475364036,0.31153987149143,0,0.0342835197483559
"TCGA-13-1410-01A",0.452441784261499,2.3958408073186,0.804204766151348,0.610717652077057,4.46079064547064,0.854996363095752,0.105152321300706,0,0
"TCGA-13-1411-01A",1.80274652206603,3.91751350570156,0.169012901072315,1.48114075240918,15.5349358017226,0,0,0.409651176961089,0
"TCGA-13-1481-01A",1.36142444547894,1.32506378695603,0.228459745401812,0.211346249536218,3.3831724259966,0,0.827590624049404,0,0.438323519029392
"TCGA-13-1482-01A",0,5.44106985924161,0.216574702303289,1.54356472289905,2.89490096355547,2.47270296762519,3.32068378786416,0,0.177783474984476
"TCGA-13-1483-01A",0.41818899470735,1.55032647449749,0.126488465040628,0.258792522286784,3.8090477176661,2.15369846573037,0.101714133387693,0,0
"TCGA-13-1485-01A",0,0.861682103004746,0.127918894679349,0.093672188114726,2.97084530233743,0.560031205453221,0.105416588519677,0.0197206288566973,0
"TCGA-13-1488-01A",0.555493451324999,1.25407378063937,0.723053103379131,0.197688150088583,3.73145149704892,0.236942554690438,0.201485715679172,0,0
"TCGA-13-1492-01A",0.486436160734581,0.921928760394316,0.0554266599091042,0.173704020675856,1.79224712252643,0.290886001465795,0.453616275975633,0,0.0187252568631229
"TCGA-13-1496-01A",0.431335046144717,0.77354564313916,0.749455907750246,0.348361865578906,1.96081215660148,0.453244702275894,0.303577264786417,0,0
"TCGA-13-1497-01A",0.774401960706431,0.885163382427825,0.0079971385933429,0.0241649047751652,2.49402985441944,0.819713304613522,0.415208841882014,0,0.149888391392159
"TCGA-13-1498-01A",0.80316255694039,1.91124422856502,0.333668765387812,1.11345340416426,5.77214961709595,0.0448886274339474,0.0350777845113767,0,0
"TCGA-13-1499-01A",6.5114326567839,5.70623182189498,5.67029077976029,1.07387882216286,6.9013435796261,0,0.788175344917039,0,0
"TCGA-13-1501-01A",0.185764880121252,1.14079093174983,0.796753631189773,0.119490093907419,2.22540934415764,0.208011375274481,0,0,0
"TCGA-13-1505-01A",0.501257294678509,2.31187776946667,0.954761657183624,0.15546270741376,2.3553307745887,0.0782567794117992,0.0926599157601039,0,0
"TCGA-13-1506-01A",0,1.19793371576664,0.482035998173432,0.113981789906817,0.783373639581956,0.5760856719854,0.277343606772019,0.0139539100532828,0
"TCGA-13-1507-01A",0.607630136768708,2.48018271300128,0.000433449745060727,0.650721049807779,5.19319981350386,0.040621499702085,0.168487375013331,0.0362043137528271,0.00858245569422342
"TCGA-13-1510-01A",0,1.37438686528663,0.575933574602508,0.4991044346441,2.91565033813271,1.70626556886941,0.313516777331175,0,0.0139011744826617
"TCGA-13-1511-01A",0.277017781149492,1.10895284832845,0.225062345885546,0.662450577040586,1.95361814187606,1.94010827660132,0.10489537886615,0.06960523329469,0
"TCGA-13-1512-01A",0.526402869863447,1.49202712600457,0.0483616614709648,0.424603580544652,3.95526106130902,0.0810419067777022,0.0278528551392763,0,0
"TCGA-13-2060-01A",0.859577838130402,2.92123516390271,1.3614148338251,0.523563652935413,4.72856465302757,0.690291253092954,0.352834754798305,0,0
"TCGA-13-A5FT-01A",0.0811381367990078,1.0092404509499,0.725223367098452,0.303650716825831,1.4073023660202,1.90292426526527,0.00694672318108541,0,0
"TCGA-20-0991-01A",1.64857830924136,2.58972884563377,0.278712204544009,1.31294636477459,5.55679013548511,0.0689228560642636,0.475686197838811,0.0434376010905673,0
"TCGA-20-1682-01A",0.819987572358304,2.75527894154124,0.871965050226935,0.270337070699181,3.17771509816844,0,0,0,0
"TCGA-20-1684-01A",0,1.63178171183817,0.343652711268,0.262610605371312,2.52857134575412,0.613242258363189,0,0,0
"TCGA-20-1687-01A",0.228317469642171,1.43369717986452,0.564753477913017,0.180944776180318,2.3974280412322,0.0454601188837668,0,0.0103816084852436,0
"TCGA-23-1027-01A",0,2.74342676443323,0.372542804588596,0.247588089899607,9.60096561265336,0.612695714793658,0.720809326895019,0,0
"TCGA-23-1029-01B",0,2.01752733325429,0.182006460111681,0.95222316776912,1.66926617113787,0.663538492840636,0.966246844550325,0,0
"TCGA-23-1109-01A",0.515359972429681,0.827800969107482,1.55976014545026,0.237399862824827,4.92370997075337,0.0253590152873956,0.0378224047709552,0,0
"TCGA-23-1113-01A",0,0.390975756293128,0.0730461464558821,0.18135006230505,0.826781323211349,0,0.144449771671969,0,0.00471245540820632
"TCGA-23-1114-01B",0,2.06026697668865,0.0416763437454308,0.0577972892538626,2.49254699261566,1.49495137755847,0.0640533781400218,0,0
"TCGA-23-1116-01A",0.122016568645003,1.24511248915662,0.201391192493363,0.286043429753887,5.28688982809531,0.297032638239099,0.678443759873872,1.12307752979707,0
"TCGA-23-1119-01A",0.631757475364907,0.921610332881651,0.227468323210891,0.101332165067814,2.25709618590739,0.011465933576351,0.506072634234613,0,0.054125483833363
"TCGA-23-1122-01A",0.0907569969172376,2.19239851376474,0.689292108209498,0.787375491466858,2.80868735630899,0.792029280917509,1.48997735373537,0,0.197777823478909
"TCGA-23-1809-01A",0.0820533752889833,2.01954979752143,0.156569904123083,1.06115296977103,3.53096881756314,0,0.928661048727079,0.0374484251036139,0
"TCGA-23-2077-01A",0.502501770156258,1.20232919373548,0.138722247923017,0.328763224764895,5.46176974719994,0.0567174609514426,1.7885921644399,0,0
"TCGA-23-2078-01A",3.02010950613716,6.69066884714342,5.31120028549976,1.46595991839941,5.59747114695206,0.0473208240455251,0,0,0
"TCGA-23-2081-01A",0,2.73319598653273,0,0.59214438573859,1.97386333854435,0.989551444875505,0.972082113330291,0,0
"TCGA-23-2084-01A",0,1.6504709152868,0.200136421348464,0.492012424139433,2.83830184623416,1.4205846030047,0.330426004305122,0,0
"TCGA-24-0966-01A",0.708030004117016,0.361077548261906,0.166313816223824,0.342337540983331,2.36334995290129,0.881433966828784,0.184137611314617,0,0.0210814721051877
"TCGA-24-0979-01A",1.09484601659211,1.25335761952859,0.210170977795926,0.500680732354089,1.63198742942971,1.29262358589244,0,0,0
"TCGA-24-1104-01A",0,2.51760694246316,0.209386301523748,0.932272550767198,3.98930728514269,0.0675459780108001,0.163110031568635,0,0.221239423021461
"TCGA-24-1413-01A",0,0.445060613486914,0.0280276751885195,0.334792702228417,1.60309866724853,1.12411476831844,0.57660064494373,0.0560402814742695,0.0713296698750049
"TCGA-24-1416-01A",0.0161173083033707,1.30855956427844,0,0.284754162421054,1.91668248585781,0.606418206870865,0.365354760441496,0.0364322743365831,0
"TCGA-24-1417-01A",0.284642433924637,3.65847967678838,0.589040372070934,1.17068050687182,8.89188969303371,2.07926955099273,0.26690511891585,0,0
"TCGA-24-1418-01A",0.28078104855779,3.29724300204638,0.999384357641683,0.596711080659326,2.84328743922359,0.740636480415938,0.0654276772441847,0.00309827282552191,0
"TCGA-24-1422-01A",1.53093987612184,4.06640287917219,1.09309576519293,1.80174774651769,8.54013330267592,0.115694952828778,0,0,0
"TCGA-24-1423-01A",0.859867420128747,2.08975344776215,0.0383157839527398,0.686450859523989,3.46724758767021,0.0434785752036132,1.81252919146239,0,0
"TCGA-24-1424-01A",0,3.3769627562133,0.484078066130546,0.287996927920742,6.26307250390905,0,0.680591734340137,0.207316974727036,0
"TCGA-24-1425-01A",0,3.19401690129226,1.06644411938108,0.80162113279563,8.23439275763819,0.0344360896169489,0.215417168668265,0,0
"TCGA-24-1426-01A",0,1.60816019360206,0.0221433080413378,0.358318232231223,1.3704857675877,0.0391390938184053,1.44811828420456,0,0.128725772772943
"TCGA-24-1427-01A",3.01797587207725,2.68873588696758,0.425270989425096,0,3.35617837783609,0.214747707490385,1.52691582884634,0.0699138153005811,0.0526364788333491
"TCGA-24-1428-01A",0,5.218664448219,0.76348518696768,1.65738462369432,17.1462214538066,0.603335001142651,0.467478433459342,0,0
"TCGA-24-1430-01A",0.200622495485283,0.537699393276658,0.153492871038229,0,1.30334492234464,0,0.495999716732506,0,0
"TCGA-24-1431-01A",0.225952149337219,0.819693667867603,0.108871798573764,0.22460278853445,2.10490615775686,0,0,0,0
"TCGA-24-1434-01A",0.270061530596002,4.15391352446136,0.349304231570726,0.551294131323066,7.89651244163578,0,0.986975667168148,0,0
"TCGA-24-1435-01A",0.770295075059147,1.94820559743463,0.0926596811913299,0.404153434059608,5.9704980200622,0.944176604856161,0.587937919849084,0,0
"TCGA-24-1436-01A",0,2.88176606188435,0.400731173207485,1.17474001508281,3.59274281521892,3.24543081622171,0.645336704893243,0,0
"TCGA-24-1463-01A",0.114956745179662,4.60928366961056,0.146864215548747,1.25736093728895,11.7879388489088,0.851286819088478,0.316523060547022,0,0
"TCGA-24-1464-01A",1.7159985487,0.452261787099115,0.264153873607291,0.753162936549049,1.96728251422396,0.098561825576315,0.204664722206983,0,0
"TCGA-24-1467-01A",0.60690105145792,0.936207069253856,0.243289030695146,0.110279030857746,1.20820885353461,0.00230166046970239,0.933532578281769,0,0.0267334029060486
"TCGA-24-1469-01A",0.134788930243071,1.13841599116535,1.26340074609361,0.387652150863964,5.38453548170282,0,0.223771745243404,0,0
"TCGA-24-1470-01A",0.789489233275221,6.98403614132827,0.762371829199533,1.53439508206368,8.44876858399447,0.330836419884355,0.98000803935366,0,0
"TCGA-24-1471-01A",0,3.03249841401844,0.482369515571605,0,2.13477288010906,0.088036966274242,1.18485726518945,0,0.0664103271763564
"TCGA-24-1474-01A",0.219021183806228,2.34155905457575,0.0176534693233454,0.40117619826115,2.41156798760463,0,2.75664496084567,0.060337668369659,0.00273741588592099
"TCGA-24-1545-01A",1.99941681196105,5.66972701407453,1.48447624443983,0.813938158353606,6.01540611243397,0.106083353314913,0.134325240726285,0,0
"TCGA-24-1546-01A",0.126141362006454,1.71522168593766,0.269939431019981,0.285811333097336,4.76996557920546,0.763276687476989,0.179417617323928,0.122326232052414,0
"TCGA-24-1550-01A",0.363551066008163,4.08450010089334,2.41521731950462,0.499201872172476,10.1633249543483,0,0.449349785165891,0,0
"TCGA-24-1551-01A",0.922960624306454,1.85362807304972,0.266212391403714,0.637958365870543,5.46237377442428,0,0.132344806928939,0.00989806924714595,0
"TCGA-24-1553-01A",5.59680049952058,3.34771941279593,0.893976236443825,0.598858528401729,7.44374584536731,0,0,0,0
"TCGA-24-1555-01A",0,1.65025593270717,0.0611093293333749,0.0305928891334841,2.94949296981954,0,0.947541368828323,0.0462688530262291,0
"TCGA-24-1556-01A",1.68717535941869,1.91986433177385,1.74884992394209,1.15770457036895,8.05849547658024,3.57975766064592,0.42602847818646,0,0
"TCGA-24-1560-01A",0,0.894281503651702,0.317806933063546,0.0400928965047077,1.0954867081102,0.788998401894811,1.70520911809094,0.0433680345881019,0.0843319501646678
"TCGA-24-1563-01A",0,3.51170854775161,0.253876007051434,0.437724744579921,3.4826602942573,0.411944800141408,1.08613656720022,0.00560106281108386,0.0349918698444317
"TCGA-24-1564-01A",0.472981702704618,2.94194426991561,0.0909248056711908,0.262459524864542,11.6756102564895,0,0.128130653672667,0,0
"TCGA-24-1565-01A",0.345327986581144,1.47571019684454,0.59523691465258,0.408989756150428,4.96316829086068,0.0838718560158922,0.149296034451815,0.0580311321272668,0
"TCGA-24-1567-01A",0.359874803878891,0.193056354259432,0.244410525873528,0.270346726818831,2.01267260679517,0,0.245318657035854,0,0
"TCGA-24-1603-01A",0,1.97490692971197,0.333124132651636,0.908723454939459,2.70283434414356,0.0213784506162431,2.18418757766197,0.150771619016241,0
"TCGA-24-1604-01A",0.192084559994984,1.43565874945363,0.382317834344147,0.820392699404003,2.71206314929781,1.38727489334563,0.414701667273231,0.0393416905571295,0
"TCGA-24-1616-01A",0.0158609216173603,1.09461848324153,0.283925799163035,0.510265833239503,1.592452359072,0.619054639938746,0.11721715382769,0,0
"TCGA-24-1842-01A",0.292967010639814,4.33751912529668,0.570903718582174,1.44936472065124,8.26995810002267,0,0.327102502662944,0,0
"TCGA-24-1843-01A",1.81898254733383,1.57666183119749,0.314242573097754,0.40000219265475,8.78351930932671,0,0.120025043087678,0,0
"TCGA-24-1844-01A",0,1.96654954034484,0,0.406747625762089,0.953796001388591,0,0.570965910380984,0,0.0913325936249452
"TCGA-24-1847-01A",3.82718037828857,4.78768434977981,1.29960889954078,0.846728534385064,7.68635482556532,0,0.324741934353131,0,0
"TCGA-24-1849-01A",4.74496773588185,5.02063823081187,2.77555743117528,2.12226127365255,9.95078795239863,0.327987674178266,1.21129748523048,0.246174332311636,0
"TCGA-24-1850-01A",0.946470055580402,0.860855615362171,0.595987861509997,0.248731694810747,2.96966301984042,0.0423000978025887,0,0.0271895231062115,0
"TCGA-24-1923-01A",0.184326147118536,1.01212466136756,0.378401968045169,0.215537675532985,1.77112932827282,0.138209826630069,0.00791817381737001,0,0.0347958840699274
"TCGA-24-1924-01A",2.42151683722786,4.01304938161189,1.33829861074058,0.678165226071679,7.87542881722551,0.419606242352515,0,0.233857528193824,0
"TCGA-24-1928-01A",0.841151015486023,3.87022422305601,0.330179069272384,0.443247960148027,5.30830666370923,0,0.194924174693572,0,0
"TCGA-24-2019-01A",3.54505874985976,2.02800369320463,2.78877652485848,0.69717671909278,5.81028672930768,0.0212852646656214,0,0,0
"TCGA-24-2026-01A",1.02205430504011,1.19717198984389,0.909696694493734,0.692907730079525,4.27100447395647,0,0,0,0
"TCGA-24-2027-01A",0.106590194247066,1.17331789687374,1.53515985776397,0.597742552159019,2.5169394500202,0.00470759296412394,0.069718366688393,0,0
"TCGA-24-2033-01A",1.26709859484229,0.777461020526327,0.351821172341557,0.214743850862649,0.951007433106322,0,0.0555391300459266,0.0208482603310464,0.0206479332632548
"TCGA-24-2035-01A",0.338663769623007,2.72525558640794,1.1384718165975,0.47947371062416,6.40520370219059,0,0.402125077777541,0.253715909058427,0
"TCGA-24-2038-01A",0.126067489187872,1.45846474635765,0.18935020090288,0.506375617564029,0.534315491809973,0.271676175482697,0.66839699417847,0.0321447439893457,0
"TCGA-24-2271-01A",0.596639575621408,2.52696271149947,0.722783418080073,0.478548308607904,1.52424847779512,0.0613056403943793,0.11749523770869,0,0
"TCGA-24-2281-01A",1.02756058641589,1.8023712581554,0.369017001029324,0.405436386781233,8.13190874725486,0,0.067202834384155,0,0
"TCGA-24-2288-01A",1.45172819020615,1.85175862178101,1.27614625191588,0.419576894476734,2.54004523294416,0.171340758461466,0,0,0
"TCGA-24-2289-01A",0.0102349203081806,2.65027973043357,0.619143114748299,0.0999837902984469,4.90560130027265,0.496865371564112,0.597521546344559,0.0537568940811281,0
"TCGA-25-1313-01A",0.426910658469542,1.7803214400946,0.223486998471258,0.855738628367892,3.75574960885066,0.694877380943828,1.08019802448166,0.150440776471348,0
"TCGA-25-1315-01A",0,1.03955482169767,0.268043412069638,0.472503046735276,0.88997992107925,0.488009178288225,0.767952970199435,0,0
"TCGA-25-1316-01A",0.459229432010262,1.16671976136086,0.767106366947792,1.1126573742762,2.71137298212669,0.100982053889922,1.64361267509067,0,0.0109272192862219
"TCGA-25-1317-01A",0.0739393237971081,1.12594852923052,1.37348420703545,0.382977472684198,2.67365556038139,0,0.0776176148667388,0.091723543307287,0
"TCGA-25-1318-01A",0.0319604466672001,0.919276884177565,0.114130274765377,0.240261471668548,3.96481666709404,0.0553846126465615,0.240458420163421,0,0.013246687421954
"TCGA-25-1321-01A",0.35467937686011,2.25318302797463,0.521247694587894,0.235392929816351,0.803487930595888,0.117310353801685,0.637331232418984,0,0.0457417937485999
"TCGA-25-1322-01A",0,2.40163676281367,0.590987482842288,0.679609321663468,4.92047831554906,2.38185654740555,0.229057465857372,0.166992806370688,0
"TCGA-25-1323-01A",0,1.69439560787636,0,0.948665231524338,2.68156726400052,0.658071537064796,0.307558107526946,0,0
"TCGA-25-1324-01A",1.97786411081081,2.55124218685533,2.28016939587539,0.896167421913202,2.47447323270552,0.158385745872221,0.0332459293382507,0,0
"TCGA-25-1623-01A",2.31881333511441,6.29554980267655,1.91089663995034,0.940633618715969,8.21203969526297,0,0.287042151122255,0.177135556057639,0
"TCGA-25-1625-01A",0.522056707561077,2.87536921888678,1.37582475213775,0.803959074865052,5.69788013389953,0.387808336248264,0.00272261967790943,0.124943628257813,0
"TCGA-25-1626-01A",2.93950167739677,5.8769359086424,1.8309829370043,1.18276902125869,7.22069154359418,0.387652286368605,2.26684954167816,0.246896980942486,0
"TCGA-25-1628-01A",4.22477675006617,4.20801052542337,2.1400712773879,1.36357651712386,6.0681009632901,0.413077664492577,0.210225820316546,0,0
"TCGA-25-1631-01A",0,2.34221712918404,0.0349316878236516,0.413930384327883,2.52774927191288,1.24742862111985,0.0425793908100512,0,0.0307734784515631
"TCGA-25-1633-01A",1.96648988833491,4.27935179802429,1.15968872440857,0.498818998346063,4.30348025126678,0.520209960659649,0.130085310492873,0.210446854989018,0
"TCGA-25-1635-01A",0,4.52646166970829,0.15377561531388,0.422475962051329,5.92031255599805,0.533592567299123,1.01760521214708,0,0
"TCGA-25-1870-01A",0,0.396439651621954,0.432347349912892,0.434880141546347,3.26852968411419,0.0714422315696755,1.15765743746937,0,0
"TCGA-25-1871-01A",0,0.638714832798915,0.412153177376646,0.740878990025838,1.46658358488315,0,0.192023320924063,0,0
"TCGA-25-2392-01A",0.254009780839628,2.20243118160909,0.24508187631757,0.355538658033409,7.9378863569571,0.216035944677294,0.316105650273381,0,0
"TCGA-25-2393-01A",0.756511622219745,1.16618092048631,1.29849867320345,0.185355852146815,4.55996038494073,0,0.110849025693681,0.121474402539687,0.121914344971259
"TCGA-25-2396-01A",0.505667168891239,2.40224549369824,0.351829165107304,0.944013352105352,2.94937646475551,0,0.366053887951229,0,0
"TCGA-25-2397-01A",0.689809199362993,1.45453556478191,0.0975627620509195,0.112456076747859,0.969616776438947,0,0.329058165200111,0.23061707366481,0
"TCGA-25-2398-01A",0.41870774434943,1.69789759555879,0.100657120257065,0.576367583060753,5.38041098511643,0,0.305691504125788,0,0
"TCGA-25-2399-01A",1.0314517962086,3.25020318015795,0.633481845447004,1.57652252816041,6.80787684125551,0.0274154424158891,1.01141138013188,0,0
"TCGA-25-2401-01A",1.09800028127313,1.50889808649054,0.438272531519759,0.103138605933709,6.49337927366581,0.0460431856574618,0.515228569146726,0,0
"TCGA-25-2404-01A",1.12888433533523,2.74701449971068,0.414053772069795,0.515714936162952,5.08101274995474,0.0439191778088462,0.0286149034812595,0,0
"TCGA-29-1690-01A",0.45730865414704,3.4353197333648,0,0.419556411603613,5.65524416831219,1.74685130387284,0.190435406891396,0,0
"TCGA-29-1691-01A",0.794076755856018,1.93914104945714,0.936357641071227,0.174388449418504,4.59524863620231,0,0.242653928650966,0,0
"TCGA-29-1693-01A",0.53164118079566,2.49516541293736,0.224388129724823,0.58976489202705,1.17164086204199,1.55836200823868,0.786293593296915,0,0.0453241316066583
"TCGA-29-1694-01A",0.380433531463966,3.2518929024581,1.05802698727282,0.915164289651652,2.89571337676108,1.80578636264281,0.341163897622976,0,0
"TCGA-29-1695-01A",0.413823859637969,1.86614053971292,0.124053476136333,0.117732394270158,12.693905768476,0,0.137455923966677,0,0
"TCGA-29-1696-01A",0,1.4553223981105,0.206433554611124,0.724481203006932,2.11885349241593,0.29829708142585,1.79826881090955,0,0.198967363208144
"TCGA-29-1697-01A",0,0.889365732349307,0.658349055819485,1.07481487563882,2.09556925413161,1.12972893986199,1.50451706450584,0,0.0350316834662612
"TCGA-29-1698-01A",0.405551406794476,3.91505848600517,1.45293618478471,0.50348518766836,5.3872411148232,0.0116941791427971,0,0,0
"TCGA-29-1701-01A",0.937165303736094,1.80959791719595,0.734576906957513,0.0582085090360512,4.71733445075951,0,0.130368718301119,0.0386504249036196,0
"TCGA-29-1702-01A",0.11496769354787,0.712619006617571,0.20392032270708,0.22700370667078,1.98513042041076,0.525415240155293,1.15740665068047,0,0
"TCGA-29-1703-01A",0,1.83939336869717,0.0268339632612694,0.274424376078035,3.66871927423602,0.171827350502958,0.00358113621043265,0,0.0547931190579577
"TCGA-29-1710-01A",1.5230446310234,3.80334440161608,1.16553504871458,1.9054931240066,10.8654964405298,0.619797716723442,0.923234437180463,0,0
"TCGA-29-1711-01A",1.15263157496754,2.19990313876573,0.118660712887484,0.70662981900668,4.21341274740159,0.26263249288612,0.127846866565954,0,0
"TCGA-29-1761-01A",0.864764247756478,0.970544927239494,0.536125690066174,0.120736384213733,5.49236856284275,0,0.217475397733095,0,0
"TCGA-29-1762-01A",0,1.41014120452028,0,0.163196306104957,2.60608157111763,0,1.25270772582512,0,0.601746898176196
"TCGA-29-1766-01A",0.560530560384339,0.492270195119918,0.0262943471317784,0.757362495386275,1.73184345532761,0.744965117124002,0.268186727884809,0.0404724625552459,0
"TCGA-29-1769-01A",1.07276314334828,2.53099951778421,0.54552973826427,0.325651200787723,2.58788481444906,0.276077892939284,0.0447304479634788,0.0653721401863623,0
"TCGA-29-1778-01A",0.997766481055465,2.80711357624334,0.720078145985939,0.891298052504031,3.99695641226967,0.469191863497439,0,0,0
"TCGA-29-1781-01A",2.55581469771691,1.81622551449796,0.61067146972072,0.246109553962728,7.9047482563419,0,0.103794911960172,0.00665174529865966,0
