aliquot_id,T_cells_CD8,T_cells_CD4,B_cells,NK_cells,Macrophage,Dendritic_cells,Mast_cells,Neutrophils,Eosinophils
23737,1.077055505,6.667131635,3.19456918,1.227115798,5.635260325,0.17771,1.50570829,0,0
23764,1.605482161,5.297195573,2.423238458,0.77670707,11.48675056,0,0,0,0
23736,0.007162571,1.616339647,0.409543507,0.516421899,2.265977232,0.028435638,0.445560892,0.003405902,0
23802,7.911241691,14.66566048,8.386251234,3.143233287,17.44023477,0,0.993979858,0,0
24045,0.302663468,1.051598448,1.673114525,0.117099053,7.701775701,0.289661081,1.72232923,0,0
23805,4.164080438,3.833222485,0,3.176699777,6.834636079,3.939662994,1.466199074,0,0
23808,0.563190083,6.080091684,0.717435237,0.594769395,6.477487321,0.15919353,0.290769849,0.160002952,0
23940,0.537242609,1.90437636,0.258511399,0.352381746,5.428155786,0.429539934,0.439169103,0,0
24077,0,0.248321915,0.014962646,0.082786666,1.343788645,0.085069695,0.336341579,0.001133563,0
24229,0.333045092,2.97525782,3.760512734,0.285827563,5.781348498,0.11025588,1.119108113,0,0
24177,0.193015656,3.963380729,0.600147902,0.403067345,1.102739424,3.130178388,1.541029475,0,0.139605765
24243,0,1.60081038,0.279264935,0.099301848,2.05870243,0.320314384,0.646607354,0,0
24359,0.563597671,5.139155751,2.12957496,0.549159067,4.930049538,0.485068882,1.116055022,0,0
24294,10.6207733,4.380306788,0.103078116,3.094063887,10.05443323,3.077563611,2.465537819,0,0
24295,1.642594236,3.419945061,0,1.15570762,14.35531783,0.433462371,0.982916676,0,0
24363,8.658286633,0,0.33074288,14.5850929,4.572968742,0.640332734,3.265577104,0.224412259,0
24358,3.259807882,0.946156897,0.804883446,0.717775599,8.570602356,0.517549417,0.156549744,0,0
24464,0,3.122144683,0.081494115,1.168251693,5.742010411,2.49205773,0.150880561,0,0.106551566
24424,0.379444446,10.22410607,0,5.852355286,6.620770093,2.794068041,1.070136734,0.491658542,0
24423,0,4.994516826,0,1.263643695,7.238984813,5.060523264,0.622622132,0,0
24465,2.598792004,2.774630381,2.609125984,0.570030141,1.706589878,0.737927413,0.034593897,0.711332145,0
24550,2.01488487,3.898120348,1.340464465,0.789603013,3.103809238,1.305922335,1.355778771,0,0
24838,4.638328781,32.34415179,5.743464206,3.119600149,17.32669856,9.317049961,1.104517707,1.329297609,0
25027,0.861041158,0.276493966,0.699294388,1.258445084,4.071174932,0.07395649,0.360565175,0,0
25358,0,1.240783094,0,0.733725161,2.781430814,0.635228845,0.382821316,0,0
25134,7.458917436,7.861062563,12.21850237,2.187431228,7.475339388,0.043849446,0.704625696,0,0.345333581
25315,0,1.584082151,0.128020557,0.660913365,5.093570187,1.064934456,0.843827117,0.016969451,0.029540771
25352,4.309318849,1.531575098,0.10453065,1.718262769,8.298881147,0.464772155,0.749222474,0,0
25317,0.954565756,0.698338628,0.162893759,0.036163025,0.455531374,9.101353705,4.038260406,0.183412537,0.469477721
25318,3.501100674,5.068442417,0.878052974,3.807578942,5.413662447,2.745452531,0.971670856,0,0
25356,7.60767077,0.213853302,0.553391593,3.235748364,8.694323755,1.868926655,2.318061434,0,0
25438,2.902839739,1.396085293,1.726127664,1.280638028,10.13252272,0,0.715529185,0.070529659,0
25419,5.447660826,8.537776554,0,4.451002835,8.608116874,1.535803232,2.570625951,0,0
25559,0.377666685,3.307346131,0.207448453,0.846241343,0.592570988,0.157848486,0.166822542,0,0
25439,3.862437533,14.04725389,3.573798076,3.838749854,19.3293489,0.093851279,2.289656574,0,0
25500,1.028641048,1.28067243,0.959478139,0.16658995,1.655539164,0.156140069,1.410185096,0,0
25436,0,3.987162974,0.412348394,0.713015053,3.498070957,0.6052938,0.652133684,0,0
25483,0.192091812,1.942304418,0.305579479,0.496461283,2.650453405,0.063996533,0.089681684,0.017761129,0
25435,0,2.726553578,0.577160906,0.634014569,4.732873124,0.831110941,0.166278865,2.058478624,0
25440,0.646173074,1.742850022,0.348655225,0.492930602,1.897131441,0.412612677,1.100919932,0.214150753,0.123556422
25437,0.336988894,1.877558728,0.195941758,0.870803825,4.203008868,0,0.12390469,0.806414652,0.083768249
25424,3.01275662,6.836940151,2.544343213,0.869892826,2.794538579,0.613441036,0.102759839,0,0
25426,1.554372118,9.505499416,0.212540623,0.539522569,16.86890622,0.519486621,0.3909631,0,0
25484,0.431651621,2.546417497,0.48263579,0.7897515,1.013596529,0.169505664,0.384458561,0,0
25496,0,1.376051801,0.0545575,0.3681778,1.554673366,0.104929507,0.161843453,0,0.176720453
25593,0.192280798,2.891112963,0.432411076,0.724706488,3.725069603,0.005399151,0.046477775,0.061857639,0.33343912
25441,0.125152636,5.183061823,0.255315481,2.522265408,24.72871323,0.050880973,1.078974493,0,0
25535,0.128061126,2.90066972,0.986751067,0.560811159,1.247825806,0.406135594,0.367712906,0.075227705,0
25589,0.579610701,1.522183545,0.345790368,0.695001543,7.820072523,0,1.204141934,0,0
25658,0.044488806,0.370269274,0.006492077,0.195624526,0.704232233,0.005878234,0.044855574,0,0
25494,0.173849001,1.528455157,0.569518059,0.365565281,1.63756174,0.159150668,0,0,0
25497,0.516026269,9.193882328,4.684131892,2.436983718,6.45220665,0.173016664,1.584343472,0,0
25498,0.015365612,2.382102025,0.488667102,0.308823411,2.450226759,0.00321338,0.189154174,0.023538602,0
25582,1.302491109,4.895244693,0.409266629,1.400570336,2.340132879,0.459853667,0.730346287,0,0.381075801
25501,0,2.810367524,0.439679877,0.339839028,3.680974454,0,0.522080238,0,0
28132,0,1.781875048,0.258537249,0.33154149,3.305973272,0,1.223234726,0.184364422,0.004120525
25594,0.754830611,5.60519388,1.031999183,0.866667133,3.350327003,0.245133638,0.57144553,0,0
25590,1.674343666,6.190935661,0.471317858,2.134011066,5.649916374,0.350119979,0.711274414,0,0
25604,0.482830756,9.036785283,1.454257226,2.152988427,6.441820415,0.164151281,0.853077347,0.016606061,0
25603,0.124228457,3.714378658,0.482820744,0.315006953,1.397361535,0.396875155,0.139639418,0,0
25560,1.315004324,9.265345335,2.753172668,1.54081034,11.23359749,0.249317068,2.185679351,0,0.13325442
25583,5.078076045,31.40649474,13.6301056,6.960827869,11.76666223,0,0.984820639,0,0
25664,0.48390341,1.091116566,0.062613063,0.401464529,3.04838972,0.141461672,0.110664196,0,0
25662,0.193768384,2.795973175,0.445543291,0.636711269,2.768706532,0.204208757,0.24934608,0,0
25657,0,11.70870295,2.628333588,3.730298443,15.16967602,0.674924019,2.849502347,0,0
25965,0.224883878,2.096228385,0.153601305,0.413435661,6.783710773,0.065521014,0.142824084,0.228062039,0
25755,0,6.437407846,0,1.423572114,3.550684802,0.639471277,0,0,0
25719,0,0.368511475,0.029399905,0.339464552,0.747728179,0.116882845,0.325861152,0,0
25720,0,0.576420268,0.182333033,0.148765081,0.679558603,0.002982997,0.179637635,0,0
25721,0.297967598,2.882308077,0.170258074,0.769962758,2.860260434,0.25213977,0.240506907,0.03058323,0
25744,9.415439816,2.494694164,34.37471721,1.522910492,22.95080989,0,1.497559424,0,0
26066,4.929841935,3.203925506,14.21183773,0.932548161,22.96463987,0.022758473,1.922607684,0,0
25731,2.639710986,1.365132357,11.17009705,0.809615151,12.11926742,0,1.209991181,0,0
25722,2.760866663,0.480988601,23.01793856,1.034522467,8.965356129,0.965348272,0.117551174,0,0
25777,1.231058907,0.035862155,17.06519879,0.120913342,8.742906411,0,0.336624678,0,0
25768,5.289413104,1.417166376,12.8913559,1.497073134,15.34179236,0,1.229916144,0,0
25751,2.43225434,2.616489048,18.79044536,2.678584634,5.674493265,0.554490412,0.2182813,0,0
25752,0,1.114292283,0.002544178,0.333333588,0.405383417,0,0.456036858,0.060579987,0.016368457
25753,0.07485018,3.438944857,0.574571056,0.971652006,17.07644989,0,1.631944424,4.756111683,0
25766,0,1.691853864,0,0.045373753,2.371749901,0,1.88697252,0,0.119895916
25767,0.001797207,0.563622132,0.474415543,0.819148591,4.847330949,0,1.410004927,0.128527501,0.061100106
26054,0,0.784808467,0.082172851,0.291327219,3.463159712,0,0.305208368,0.06142082,0.092771152
25979,0,1.255573073,0.006111498,0.135837451,3.811090852,0.018170463,0.723982387,0.115703547,0.006775109
25901,0.616178512,0.912386635,0.032962435,0.715541504,1.482599862,0,0,0.13095073,0.039969719
25980,0.1443419,1.348930678,0.028980058,1.228243718,7.616494142,0,0.037761283,0.424853922,0
25966,1.047568452,2.732508866,0.306672416,0.251841324,4.227135673,0.024797249,1.050103066,0.724631828,0.044290919
25899,0,3.343564167,0,0.94440546,2.92492109,0.269899921,0.11966796,0,0.101752371
25923,0,2.570675781,0.123725369,0.79884181,2.467856674,0,0.515327176,0.15746604,0.024332589
25988,0.829221678,1.987491971,0.169490171,1.353188871,7.428256537,0.23684763,1.047364012,0.423956796,0
25816,0.474074613,2.056827788,1.300544936,0.307722124,12.10997495,0,0.085071665,0.037954495,0.061617534
25890,0.103711808,0.878805841,0.282328091,0.508550872,4.390626027,0,0.538320118,0.112825803,0.011793312
26052,0.167419952,3.977696432,0.024359787,0.521809517,5.789631686,0.206648557,1.951836886,0,0.023553506
25981,0,1.104368563,0.036150928,0.320584772,2.524348543,0.056989222,0.165917719,0,0
26051,0.471899574,3.999025571,0.089802303,1.117143601,10.28384745,0.248453069,0.627799171,0.174588879,0
25964,0.950775391,1.897541429,0.012390151,0.417990905,1.716210094,0,0,0.215322458,0.332732496
25982,0,2.325246168,0,0.46136052,1.276905941,0,1.019559763,0,0.175671766
26851,0.116638704,0.997560329,0.086188957,0.584093301,6.493629086,0,1.096878942,0.296026581,0
25902,0,1.605989769,0.065317899,0.633273211,3.57181765,0.071662393,0.150570183,0.113348805,0.010068913
25984,0.222476883,1.807008313,0.084230765,1.05781105,2.901823974,0.064817601,0.383676628,0.019953968,0.020747578
25989,0,2.468400899,0.041631716,0.42164581,4.926803968,0,0.089195776,0.539427598,0
25976,0,0.417763789,0.025448133,0.138856901,2.924713377,0,0.312614993,0.003649069,0
25958,0.46380267,0.755207961,0.254823235,0.187728847,4.133481205,0,0.19602554,0.091231228,0.203407177
25977,0,1.802456949,0.043007639,0.083248677,1.889415259,0,0.467980948,0,0.034212106
25962,0,1.076778858,0.022933174,0.377243726,2.598825631,0,0.011477546,0.052268185,0
26239,0.667716386,1.445521614,0.102727268,0.931259444,7.663881985,0.053392589,0.39361135,0.193078066,0
25959,0,1.145629945,0.010144018,0.500007391,4.028502759,0.072243162,0.938192853,0.025447223,0.023609149
25960,0.612784626,1.130649895,0.109622272,0.49620249,6.282365584,0,0.562666222,0.617178466,0
25961,0.272197747,0.885561327,0.0043522,0.226528659,4.69068969,0,0.114963466,0.03531939,0
26016,0.098941376,5.738857267,0.047869912,1.541093582,18.23026855,0.406118608,0.392009695,0,0
25990,1.092531746,3.620102747,1.635801895,0.810679282,1.473274634,0.631318148,0.62207321,0,0
26125,4.851306714,5.768556122,0.969025578,3.268298367,11.76356341,0,0.23876663,0,0
26017,0.391534265,3.804978629,0.232836328,0.699046785,10.92970273,2.520790112,1.048357278,0,0.238302135
26123,0.554720201,0.916529327,0.029090036,0.00212955,0.982973137,0.50884922,0.056333813,0.171066313,0
25991,0.304523945,3.133447028,0.39481739,0.789632426,6.768883208,1.070075586,0.669031712,0.084069917,0
26266,1.801738949,4.210973452,0,2.651731259,10.47724287,8.393115447,1.952269668,2.16273686,0
30811,2.280568342,13.41394671,18.70334098,3.914667766,17.51542923,1.206406758,0.574465275,0.44096223,0
26124,1.246813113,1.418908849,0.095868172,0.44103244,9.658441374,2.97328688,2.00759586,0.040502689,0.102847484
26376,0,0.877011322,0.756674587,0.338227909,7.528260178,0,0.417213583,0.048810505,0
26416,7.363094338,7.011199338,0,5.358451039,11.59105432,2.546238506,1.271368407,0,0
26409,1.949597165,1.906320513,0.16406237,0,1.834464039,2.172476564,2.505304531,0.144612785,0.10447591
27028,2.09749544,15.69050281,0.24035573,3.340578597,7.907220963,1.567529616,0.330172587,0,0
26850,0,3.704166973,0.290325224,1.149570726,10.94168538,1.160285439,0.382792155,0,0
26465,7.153904794,17.09044191,2.064147198,6.090057167,17.11260505,2.227158614,1.934117873,0,0
27217,0,0.991764534,0.020536094,0.8723358,4.202134544,1.168522436,2.062011073,0.046724479,0.092604334
27177,4.174597151,10.24127679,4.475343257,3.1556797,14.38942254,3.469379451,2.466390833,0.221701961,0
27025,19.8228139,21.63758588,9.383095137,7.165033323,11.06166577,1.859773218,2.545870586,0,0
26825,0.12694225,0.796856991,0.036987963,0.16371225,2.269585578,0.152899688,0.068397197,0,0.088580138
26852,0.147091185,0.553052054,0.035082686,0.823886293,2.087891278,0.763895187,2.405065643,0.054712528,0.190813347
27026,0,4.997799429,0,1.637762818,7.826025678,0.318951157,1.271285997,0,0
27338,19.70224256,15.49277669,6.028550065,4.870697333,21.1756988,1.015390711,1.691002033,0,0
27178,0,14.27449352,2.137652899,3.143234766,8.103919824,1.24235335,1.022670106,0,0
27034,2.542909746,8.109101781,1.748000093,1.762247538,6.714436979,1.143846807,0.059207142,0.03345625,0
27078,0.065678679,5.963647722,0.730198776,1.650704432,4.983388558,2.577629899,0.181430608,0.883463924,0
27036,2.974402597,4.192686723,0.194322289,1.506339263,2.926028263,4.556393716,0.505389641,0,0
27037,3.194896794,11.19511993,3.219379401,2.719008265,7.526650554,3.259673224,0,0,0
27329,1.104454568,4.211591696,0,1.280387245,5.21842366,0.406562885,0.078740509,0,0
27090,4.835018985,14.26111603,2.458276927,0.613433463,10.74492441,2.234937969,0.77666241,0,0
27216,0.347679407,14.33905824,14.31011911,7.014733013,6.926412613,4.534269074,2.17417798,0,0
27388,0.754806542,4.360284538,0,0.875722769,7.212978769,1.302876241,0.740100968,0,0
27228,6.270667609,14.16118429,10.06592465,2.073885439,12.97812368,0.464172005,1.120724837,0,0
27219,0.421495787,15.37039512,3.50961159,3.59840238,22.28421526,1.185355136,1.501763905,0,0
27339,0.869006864,2.36777503,0,0.547540909,1.673068055,0.485547562,0.197538514,0.03135282,0
27545,11.96069531,8.975572312,0.01308907,3.117169596,9.76249942,1.533791097,1.204833076,0,0
27327,6.42964823,9.162022984,4.361568341,2.919250549,7.820609221,0.613736113,1.036561003,0,0
27328,0.671691428,1.716752013,1.405676342,0.319461549,1.991937882,0.215236947,0.110974916,0.003226107,0
27697,0,3.062601277,2.076808866,1.872455051,9.261786895,1.425782608,0.664196504,0,0
27722,1.444030245,2.323795306,0,1.321747091,4.566542877,0.45617443,0.401719988,0,0
28392,1.103615008,8.792730612,0,2.506992696,8.588663547,5.456003929,0.062885683,0.295378828,0
27519,1.227820538,18.08219013,2.051589209,5.811877172,36.06773118,3.219549928,0.103080179,1.770743132,0.734882709
28123,0.240600529,9.342792719,0.32522067,2.173748899,26.01910674,3.929895218,1.493403873,0.024152074,0
27502,2.01691493,4.968176661,0.099898061,2.926970374,3.228350532,0.793547717,0.81605681,0.477887486,0
27765,0,0.408430519,0,0.550328294,2.448538199,0,0.487207467,0,0.284880205
27647,3.84022984,6.453597307,8.335766182,0.168256077,2.012515691,0.757922934,5.320660719,0.627282685,0.140733511
27503,0,0.511205154,0.188090667,0.206260746,0.358165743,0,0.366362002,0,0.073880744
27504,0,0.779662683,0.024353082,0.617123613,0.829743687,0,0.297151416,0,0.003642027
27795,0.063783447,0.991451299,0.246746608,0.572463933,0.579855948,0.129107247,0.346317007,0.005289209,0
27563,1.947603148,1.688640447,2.597783701,1.19813118,5.05091705,0.167063341,2.204111691,0,0
28125,0,1.459101669,0.084396905,0.553336218,1.813394617,0.292530648,0.831236569,0,0.011800612
30265,1.478429099,1.839420901,1.26246372,0.831764648,2.879774598,0,2.86776238,0,0.07782095
28124,0,0.209332663,0.176764739,0.564708524,1.34012972,0.096823089,0.068290023,0,0
28003,0,0.582821734,0.061473493,0.921689216,0.285296451,0.223587508,0.325874528,0,0
27721,0,1.377320638,0.137403471,1.487979685,2.11909087,0.321605787,0.802154713,0,0
27707,0,2.295035441,0.924138711,1.618503459,4.65085651,0.857917471,0.423455869,0,0
27792,0.186716315,1.740864005,0.552091266,0.444824923,3.394557056,0,1.192691115,0,0
27706,0.418886651,1.913603142,0.318150188,1.204057658,3.425636126,1.216889207,0.04745295,0,0.003932948
27784,0,0.789332372,0.217508614,0.711883576,1.130337629,0.508431531,0.129274513,0,0
28225,0,1.640204216,0.299542786,0.647445287,2.249227431,0.036532988,0.254236375,0,0.182809247
28126,0.263408754,0.605678656,0.093568593,0.43480159,3.013586999,0.568269145,0.271058836,0,0
28170,0,1.695954487,0.269317055,0.086589482,1.21956528,0.089209763,0.521531254,0,0
27723,0,1.257321641,0,0.301673478,0.964731362,1.124872122,0.744300069,0.138348239,0.032208659
27794,1.057845943,1.016203263,0.183438106,0.819292405,2.837921255,0.004379613,0.442314653,0.029227433,0
27981,0,1.498257382,0.124897061,1.661307461,1.544961125,1.603154719,0.404407608,0.040451893,0.209245011
28012,0,0.737534708,0.373560114,0.718230786,1.61588115,0.289275033,0.162336743,0,0.056380815
28312,0,1.278993654,0.788192503,0.714947265,2.080288336,0,0.655150661,0,0
28178,0,2.060411033,1.207795918,1.52542653,8.502082835,1.917454464,1.827679373,0.083605917,0
28171,1.976638694,5.147168543,0.104756079,0.500631667,2.553183675,0.087576563,2.755015338,0.83057894,0
28130,0,1.616084969,0.055791554,0.654166229,3.334703604,0.294073675,0.476586427,0.013402138,0.395243709
28131,0.11700794,1.113718182,0.143989291,0.569190618,2.307213788,0,0.809078037,0,0
28212,0,2.066455687,2.389950019,1.324923577,6.020546127,0.627122745,1.182031516,0.000492314,0
28382,0.241941406,0.542731578,0.053338451,0.098637301,0.243787598,0.009443233,0.49403927,0.018027801,0
28325,0,1.328245382,1.108119811,0.615054454,5.177544604,0.809542139,0.812463127,0,0
